"Info";"Date";"Time";"TimeStamp";"0,1 - KCU_LoopCnt";"0,1 - KCU_OsEtime";"0,1 - KCU_LoopTime";"0,1 - KCU_TimeWorkActual";"0,1 - KCU_RAM";"0,1 - KCU_OsStart";"0,2 - KFU_LoopCnt";"0,2 - KFU_OsEtime";"0,2 - KFU_LoopTime";"0,2 - KFU_TimeWorkActual";"0,2 - KFU_RAM";"0,2 - KFU_OsStart";"0,4 - KFU_3_LoopCnt";"0,4 - KFU_3_OsEtime";"0,4 - KFU_3_LoopTime";"0,4 - KFU_3_TimeWorkActual";"0,4 - KFU_3_RAM";"0,4 - KFU_3_OsStart";"0,7 - KAU_7_LoopCnt";"0,7 - KAU_7_OsEtime";"0,7 - KAU_7_LoopTime";"0,7 - KAU_7_TimeWorkActual";"0,7 - KAU_7_RAM";"0,7 - KAU_7_OsStart";"0,11 - KAU_6_LoopCnt";"0,11 - KAU_6_OsEtime";"0,11 - KAU_6_LoopTime";"0,11 - KAU_6_TimeWorkActual";"0,11 - KAU_6_RAM";"0,11 - KAU_6_OsStart"
"";"2024-10-24";"16:13:25.921";"32383";"25149";"30189";"12";"9";"0";"0";"17147";"30172";"19";"18";"0";"0";"30164";"30174";"10";"6";"0";"0";"25136";"30175";"12";"6";"0";"0";"50290";"30177";"6";"2";"0";"0"
"";"2024-10-24";"16:13:25.971";"32433";"25153";"30194";"12";"9";"0";"0";"17149";"30176";"17";"16";"0";"0";"30168";"30178";"10";"6";"0";"0";"25140";"30180";"12";"8";"0";"0";"50298";"30182";"6";"3";"0";"0"
"";"2024-10-24";"16:13:26.043";"32505";"25158";"30200";"12";"7";"0";"0";"17153";"30183";"20";"19";"0";"0";"30175";"30185";"10";"6";"0";"0";"25146";"30187";"12";"7";"0";"0";"50310";"30189";"6";"2";"0";"0"
"";"2024-10-24";"16:13:26.107";"32569";"25163";"30206";"12";"9";"0";"0";"17156";"30189";"19";"18";"0";"0";"30182";"30192";"10";"5";"0";"0";"25151";"30193";"12";"7";"0";"0";"50320";"30195";"6";"3";"0";"0"
"";"2024-10-24";"16:13:26.156";"32618";"25169";"30213";"12";"9";"0";"0";"17159";"30195";"20";"19";"0";"0";"30187";"30197";"10";"6";"0";"0";"25155";"30198";"12";"7";"0";"0";"50329";"30201";"6";"2";"0";"0"
"";"2024-10-24";"16:13:26.222";"32684";"25173";"30218";"12";"9";"0";"0";"17162";"30201";"19";"17";"0";"0";"30193";"30203";"10";"6";"0";"0";"25161";"30205";"12";"6";"0";"0";"50340";"30207";"6";"3";"0";"0"
"";"2024-10-24";"16:13:26.270";"32732";"25178";"30224";"12";"8";"0";"0";"17164";"30205";"22";"17";"0";"0";"30198";"30208";"10";"7";"0";"0";"25165";"30210";"12";"8";"0";"0";"50348";"30212";"6";"3";"0";"0"
"";"2024-10-24";"16:13:26.319";"32781";"25182";"30229";"12";"7";"0";"0";"17167";"30211";"20";"19";"0";"0";"30203";"30213";"10";"7";"0";"0";"25169";"30215";"12";"7";"0";"0";"50356";"30217";"6";"2";"0";"0"
"";"2024-10-24";"16:13:26.378";"32840";"25186";"30234";"12";"9";"0";"0";"17170";"30217";"19";"19";"0";"0";"30209";"30219";"10";"5";"0";"0";"25174";"30221";"12";"7";"0";"0";"50366";"30223";"6";"3";"0";"0"
"";"2024-10-24";"16:13:26.427";"32889";"25191";"30240";"12";"8";"0";"0";"17173";"30222";"19";"18";"0";"0";"30214";"30224";"10";"8";"0";"0";"25178";"30225";"12";"7";"0";"0";"50374";"30228";"6";"2";"0";"0"
"";"2024-10-24";"16:13:26.463";"32925";"25195";"30244";"12";"9";"0";"0";"17175";"30226";"18";"17";"0";"0";"30218";"30228";"10";"6";"0";"0";"25181";"30229";"12";"7";"0";"0";"50380";"30231";"6";"2";"0";"0"
"";"2024-10-24";"16:13:26.513";"32975";"25198";"30248";"12";"8";"0";"0";"17177";"30230";"19";"18";"0";"0";"30222";"30232";"10";"7";"0";"0";"25185";"30234";"12";"7";"0";"0";"50388";"30236";"6";"2";"0";"0"
"";"2024-10-24";"16:13:26.558";"33020";"25203";"30254";"12";"8";"0";"0";"17180";"30235";"20";"17";"0";"0";"30227";"30237";"10";"6";"0";"0";"25189";"30239";"12";"7";"0";"0";"50396";"30241";"6";"2";"0";"0"
"";"2024-10-24";"16:13:26.596";"33058";"25206";"30258";"12";"8";"0";"0";"17182";"30239";"20";"18";"0";"0";"30231";"30241";"10";"6";"0";"0";"25192";"30242";"12";"8";"0";"0";"50402";"30244";"6";"2";"0";"0"
"";"2024-10-24";"16:13:26.658";"33120";"25210";"30262";"12";"9";"0";"0";"17185";"30245";"21";"20";"0";"0";"30237";"30247";"10";"6";"0";"0";"25197";"30248";"12";"7";"0";"0";"50412";"30250";"6";"2";"0";"0"
"";"2024-10-24";"16:13:26.714";"33176";"25215";"30268";"12";"8";"0";"0";"17188";"30251";"18";"20";"0";"0";"30243";"30253";"10";"6";"0";"0";"25202";"30254";"12";"7";"0";"0";"50422";"30256";"6";"2";"0";"0"
"";"2024-10-24";"16:13:26.779";"33241";"25219";"30273";"12";"8";"0";"0";"17191";"30256";"18";"17";"0";"0";"30249";"30259";"10";"4";"0";"0";"25207";"30260";"12";"7";"0";"0";"50432";"30262";"6";"3";"0";"0"
"";"2024-10-24";"16:13:26.836";"33298";"25225";"30280";"12";"9";"0";"0";"17195";"30263";"20";"19";"0";"0";"30255";"30265";"10";"8";"0";"0";"25212";"30266";"12";"7";"0";"0";"50442";"30268";"6";"2";"0";"0"
"";"2024-10-24";"16:13:26.898";"33360";"25230";"30286";"12";"8";"0";"0";"17198";"30269";"18";"17";"0";"0";"30261";"30271";"10";"5";"0";"0";"25217";"30272";"12";"7";"0";"0";"50452";"30274";"6";"2";"0";"0"
"";"2024-10-24";"16:13:26.945";"33407";"25235";"30292";"12";"9";"0";"0";"17201";"30274";"18";"17";"0";"0";"30266";"30276";"10";"6";"0";"0";"25221";"30277";"12";"7";"0";"0";"50460";"30279";"6";"2";"0";"0"
"";"2024-10-24";"16:13:27.001";"33463";"25239";"30297";"12";"9";"0";"0";"17204";"30280";"19";"17";"0";"0";"30272";"30282";"10";"5";"0";"0";"25226";"30283";"12";"7";"0";"0";"50470";"30285";"6";"2";"0";"0"
"";"2024-10-24";"16:13:27.065";"33527";"25243";"30302";"12";"7";"0";"0";"17207";"30285";"20";"19";"0";"0";"30278";"30288";"10";"5";"0";"0";"25231";"30289";"12";"7";"0";"0";"50480";"30291";"6";"2";"0";"0"
"";"2024-10-24";"16:13:27.123";"33585";"25249";"30309";"12";"8";"0";"0";"17210";"30291";"18";"19";"0";"0";"30283";"30293";"10";"5";"0";"0";"25236";"30295";"12";"8";"0";"0";"50490";"30297";"6";"2";"0";"0"
"";"2024-10-24";"16:13:27.184";"33646";"25253";"30314";"12";"9";"0";"0";"17213";"30296";"19";"18";"0";"0";"30289";"30299";"10";"5";"0";"0";"25241";"30301";"12";"7";"0";"0";"50500";"30303";"6";"2";"0";"0"
"";"2024-10-24";"16:13:27.242";"33704";"25259";"30321";"12";"8";"0";"0";"17217";"30304";"18";"17";"0";"0";"30296";"30306";"10";"5";"0";"0";"25246";"30307";"12";"7";"0";"0";"50510";"30309";"6";"2";"0";"0"
"";"2024-10-24";"16:13:27.290";"33752";"25263";"30326";"12";"8";"0";"0";"17219";"30307";"19";"18";"0";"0";"30300";"30310";"10";"7";"0";"0";"25250";"30312";"12";"8";"0";"0";"50518";"30314";"6";"3";"0";"0"
"";"2024-10-24";"16:13:27.340";"33802";"25267";"30331";"12";"8";"0";"0";"17222";"30313";"19";"20";"0";"0";"30305";"30315";"10";"6";"0";"0";"25254";"30317";"12";"8";"0";"0";"50526";"30319";"6";"2";"0";"0"
"";"2024-10-24";"16:13:27.386";"33848";"25272";"30337";"12";"8";"0";"0";"17225";"30318";"18";"17";"0";"0";"30310";"30320";"10";"5";"0";"0";"25258";"30321";"12";"6";"0";"0";"50534";"30324";"6";"2";"0";"0"
"";"2024-10-24";"16:13:27.446";"33908";"25275";"30340";"12";"9";"0";"0";"17228";"30324";"17";"18";"0";"0";"30316";"30326";"10";"6";"0";"0";"25263";"30327";"12";"6";"0";"0";"50544";"30330";"6";"3";"0";"0"
"";"2024-10-24";"16:13:27.495";"33957";"25280";"30346";"12";"7";"0";"0";"17231";"30329";"18";"17";"0";"0";"30321";"30331";"10";"6";"0";"0";"25267";"30332";"12";"7";"0";"0";"50552";"30334";"6";"2";"0";"0"
"";"2024-10-24";"16:13:27.543";"34005";"25284";"30351";"12";"7";"0";"0";"17233";"30333";"18";"17";"0";"0";"30325";"30335";"10";"8";"0";"0";"25271";"30337";"12";"8";"0";"0";"50560";"30339";"6";"2";"0";"0"
"";"2024-10-24";"16:13:27.603";"34065";"25289";"30357";"12";"8";"0";"0";"17236";"30338";"21";"18";"0";"0";"30331";"30341";"10";"6";"0";"0";"25276";"30343";"12";"8";"0";"0";"50570";"30345";"6";"2";"0";"0"
"";"2024-10-24";"16:13:27.663";"34125";"25294";"30363";"12";"8";"0";"0";"17240";"30346";"19";"18";"0";"0";"30338";"30348";"10";"5";"0";"0";"25281";"30349";"12";"7";"0";"0";"50580";"30351";"6";"2";"0";"0"
"";"2024-10-24";"16:13:27.710";"34172";"25298";"30368";"12";"8";"0";"0";"17242";"30350";"18";"18";"0";"0";"30342";"30352";"10";"7";"0";"0";"25285";"30354";"12";"8";"0";"0";"50588";"30356";"6";"2";"0";"0"
"";"2024-10-24";"16:13:27.771";"34233";"25302";"30373";"12";"7";"0";"0";"17245";"30355";"18";"17";"0";"0";"30348";"30358";"10";"6";"0";"0";"25290";"30360";"12";"7";"0";"0";"50598";"30362";"6";"2";"0";"0"
"";"2024-10-24";"16:13:27.843";"34305";"25307";"30379";"12";"8";"0";"0";"17248";"30361";"20";"18";"0";"0";"30354";"30364";"10";"5";"0";"0";"25296";"30367";"12";"7";"0";"0";"50610";"30369";"6";"2";"0";"0"
"";"2024-10-24";"16:13:27.901";"34363";"25313";"30386";"12";"7";"0";"0";"17252";"30369";"19";"16";"0";"0";"30361";"30371";"10";"7";"0";"0";"25301";"30373";"12";"6";"0";"0";"50620";"30375";"6";"2";"0";"0"
"";"2024-10-24";"16:13:27.956";"34418";"25318";"30392";"12";"8";"0";"0";"17255";"30375";"19";"18";"0";"0";"30367";"30377";"10";"7";"0";"0";"25305";"30378";"12";"7";"0";"0";"50629";"30381";"6";"3";"0";"0"
"";"2024-10-24";"16:13:28.009";"34471";"25323";"30398";"12";"10";"0";"0";"17258";"30380";"17";"18";"0";"0";"30373";"30383";"10";"6";"0";"0";"25310";"30384";"12";"6";"0";"0";"50638";"30386";"6";"2";"0";"0"
"";"2024-10-24";"16:13:28.060";"34522";"25327";"30403";"12";"8";"0";"0";"17260";"30384";"20";"18";"0";"0";"30377";"30387";"10";"6";"0";"0";"25314";"30389";"12";"8";"0";"0";"50646";"30391";"6";"2";"0";"0"
"";"2024-10-24";"16:13:28.118";"34580";"25332";"30409";"12";"7";"0";"0";"17263";"30391";"22";"21";"0";"0";"30383";"30393";"10";"7";"0";"0";"25319";"30395";"12";"7";"0";"0";"50656";"30397";"6";"2";"0";"0"
"";"2024-10-24";"16:13:28.166";"34628";"25336";"30414";"12";"8";"0";"0";"17266";"30396";"18";"18";"0";"0";"30388";"30398";"10";"7";"0";"0";"25323";"30399";"12";"6";"0";"0";"50664";"30402";"6";"3";"0";"0"
"";"2024-10-24";"16:13:28.219";"34681";"25340";"30418";"12";"7";"0";"0";"17268";"30400";"20";"18";"0";"0";"30393";"30403";"10";"6";"0";"0";"25327";"30404";"12";"7";"0";"0";"50673";"30407";"6";"3";"0";"0"
"";"2024-10-24";"16:13:28.262";"34724";"25345";"30424";"12";"8";"0";"0";"17271";"30406";"17";"16";"0";"0";"30398";"30408";"10";"5";"0";"0";"25331";"30409";"12";"6";"0";"0";"50680";"30411";"6";"2";"0";"0"
"";"2024-10-24";"16:13:28.311";"34773";"25348";"30428";"12";"8";"0";"0";"17273";"30410";"20";"19";"0";"0";"30402";"30412";"10";"7";"0";"0";"25335";"30414";"12";"8";"0";"0";"50688";"30416";"6";"2";"0";"0"
"";"2024-10-24";"16:13:28.369";"34831";"25353";"30434";"12";"8";"0";"0";"17276";"30416";"22";"18";"0";"0";"30408";"30418";"10";"5";"0";"0";"25340";"30420";"12";"7";"0";"0";"50698";"30422";"6";"2";"0";"0"
"";"2024-10-24";"16:13:28.419";"34881";"25357";"30439";"12";"8";"0";"0";"17278";"30420";"21";"17";"0";"0";"30413";"30423";"10";"7";"0";"0";"25344";"30425";"12";"8";"0";"0";"50706";"30427";"6";"2";"0";"0"
"";"2024-10-24";"16:13:28.456";"34918";"25361";"30444";"12";"8";"0";"0";"17281";"30426";"17";"16";"0";"0";"30417";"30427";"10";"7";"0";"0";"25347";"30428";"12";"7";"0";"0";"50712";"30430";"6";"2";"0";"0"
"";"2024-10-24";"16:13:28.515";"34977";"25365";"30448";"12";"8";"0";"0";"17284";"30431";"20";"18";"0";"0";"30423";"30433";"10";"6";"0";"0";"25352";"30434";"12";"7";"0";"0";"50722";"30436";"6";"3";"0";"0"
"";"2024-10-24";"16:13:28.549";"35011";"25369";"30453";"12";"8";"0";"0";"17286";"30435";"19";"16";"0";"0";"30427";"30437";"10";"7";"0";"0";"25355";"30438";"12";"8";"0";"0";"50728";"30440";"6";"3";"0";"0"
"";"2024-10-24";"16:13:28.604";"35066";"25372";"30457";"12";"6";"0";"0";"17288";"30439";"21";"18";"0";"0";"30431";"30441";"10";"7";"0";"0";"25359";"30443";"12";"7";"0";"0";"50736";"30445";"6";"2";"0";"0"
"";"2024-10-24";"16:13:28.657";"35119";"25377";"30463";"12";"6";"0";"0";"17291";"30445";"19";"18";"0";"0";"30437";"30447";"10";"6";"0";"0";"25364";"30449";"12";"7";"0";"0";"50746";"30451";"6";"2";"0";"0"
"";"2024-10-24";"16:13:28.718";"35180";"25381";"30468";"12";"9";"0";"0";"17294";"30451";"19";"18";"0";"0";"30443";"30453";"10";"5";"0";"0";"25369";"30455";"12";"6";"0";"0";"50756";"30457";"6";"2";"0";"0"
"";"2024-10-24";"16:13:28.780";"35242";"25386";"30474";"12";"7";"0";"0";"17297";"30456";"19";"18";"0";"0";"30449";"30459";"10";"5";"0";"0";"25374";"30461";"12";"6";"0";"0";"50766";"30463";"6";"2";"0";"0"
"";"2024-10-24";"16:13:28.828";"35290";"25392";"30481";"12";"7";"0";"0";"17300";"30462";"19";"17";"0";"0";"30454";"30464";"10";"6";"0";"0";"25378";"30465";"12";"6";"0";"0";"50774";"30468";"6";"3";"0";"0"
"";"2024-10-24";"16:13:28.888";"35350";"25396";"30486";"12";"8";"0";"0";"17303";"30468";"19";"18";"0";"0";"30460";"30470";"10";"6";"0";"0";"25383";"30471";"12";"7";"0";"0";"50784";"30474";"6";"3";"0";"0"
"";"2024-10-24";"16:13:28.934";"35396";"25401";"30492";"12";"8";"0";"0";"17306";"30473";"18";"18";"0";"0";"30465";"30475";"10";"6";"0";"0";"25387";"30476";"12";"6";"0";"0";"50792";"30478";"6";"2";"0";"0"
"";"2024-10-24";"16:13:28.984";"35446";"25404";"30495";"12";"8";"0";"0";"17308";"30477";"18";"17";"0";"0";"30469";"30479";"10";"7";"0";"0";"25391";"30481";"12";"8";"0";"0";"50800";"30483";"6";"2";"0";"0"
"";"2024-10-24";"16:13:29.043";"35505";"25409";"30501";"12";"8";"0";"0";"17312";"30484";"19";"17";"0";"0";"30476";"30486";"10";"6";"0";"0";"25396";"30487";"12";"8";"0";"0";"50810";"30489";"6";"2";"0";"0"
"";"2024-10-24";"16:13:29.102";"35564";"25414";"30507";"12";"8";"0";"0";"17315";"30490";"20";"19";"0";"0";"30482";"30492";"10";"6";"0";"0";"25401";"30493";"12";"8";"0";"0";"50820";"30495";"6";"2";"0";"0"
"";"2024-10-24";"16:13:29.150";"35612";"25418";"30512";"12";"8";"0";"0";"17317";"30493";"19";"18";"0";"0";"30486";"30496";"10";"7";"0";"0";"25405";"30498";"12";"8";"0";"0";"50828";"30500";"6";"2";"0";"0"
"";"2024-10-24";"16:13:29.197";"35659";"25422";"30517";"12";"7";"0";"0";"17320";"30499";"19";"17";"0";"0";"30491";"30501";"10";"7";"0";"0";"25409";"30503";"12";"7";"0";"0";"50836";"30505";"6";"2";"0";"0"
"";"2024-10-24";"16:13:29.258";"35720";"25426";"30522";"12";"8";"0";"0";"17323";"30504";"18";"17";"0";"0";"30497";"30507";"10";"5";"0";"0";"25414";"30509";"12";"7";"0";"0";"50846";"30511";"6";"3";"0";"0"
"";"2024-10-24";"16:13:29.318";"35780";"25431";"30528";"12";"8";"0";"0";"17326";"30510";"18";"18";"0";"0";"30503";"30513";"10";"5";"0";"0";"25419";"30515";"12";"9";"0";"0";"50856";"30517";"6";"2";"0";"0"
"";"2024-10-24";"16:13:29.354";"35816";"25436";"30534";"12";"9";"0";"0";"17329";"30515";"18";"17";"0";"0";"30507";"30517";"10";"6";"0";"0";"25422";"30518";"12";"7";"0";"0";"50862";"30520";"6";"2";"0";"0"
"";"2024-10-24";"16:13:29.389";"35851";"25439";"30537";"12";"7";"0";"0";"17331";"30519";"19";"18";"0";"0";"30511";"30521";"10";"6";"0";"0";"25425";"30522";"12";"7";"0";"0";"50868";"30524";"6";"3";"0";"0"
"";"2024-10-24";"16:13:29.437";"35899";"25442";"30541";"12";"8";"0";"0";"17333";"30523";"20";"19";"0";"0";"30515";"30525";"10";"8";"0";"0";"25429";"30527";"12";"7";"0";"0";"50876";"30529";"6";"2";"0";"0"
"";"2024-10-24";"16:13:29.486";"35948";"25446";"30546";"12";"8";"0";"0";"17336";"30528";"19";"17";"0";"0";"30520";"30530";"10";"6";"0";"0";"25433";"30531";"12";"7";"0";"0";"50884";"30534";"6";"2";"0";"0"
"";"2024-10-24";"16:13:29.536";"35998";"25450";"30550";"12";"8";"0";"0";"17338";"30532";"19";"17";"0";"0";"30525";"30535";"10";"7";"0";"0";"25437";"30536";"12";"7";"0";"0";"50892";"30538";"6";"3";"0";"0"
"";"2024-10-24";"16:13:29.594";"36056";"25455";"30556";"12";"8";"0";"0";"17342";"30539";"18";"18";"0";"0";"30531";"30541";"10";"5";"0";"0";"25442";"30542";"12";"7";"0";"0";"50902";"30544";"6";"3";"0";"0"
"";"2024-10-24";"16:13:29.642";"36104";"25459";"30561";"12";"8";"0";"0";"17344";"30543";"19";"17";"0";"0";"30535";"30545";"10";"8";"0";"0";"25446";"30547";"12";"8";"0";"0";"50910";"30549";"6";"2";"0";"0"
"";"2024-10-24";"16:13:29.703";"36165";"25463";"30566";"12";"7";"0";"0";"17347";"30549";"18";"17";"0";"0";"30541";"30551";"10";"5";"0";"0";"25451";"30553";"12";"7";"0";"0";"50920";"30555";"6";"2";"0";"0"
"";"2024-10-24";"16:13:29.764";"36226";"25469";"30573";"12";"8";"0";"0";"17351";"30556";"19";"18";"0";"0";"30548";"30558";"10";"6";"0";"0";"25456";"30559";"12";"7";"0";"0";"50930";"30561";"6";"2";"0";"0"
"";"2024-10-24";"16:13:29.823";"36285";"25474";"30579";"12";"8";"0";"0";"17354";"30562";"18";"19";"0";"0";"30554";"30564";"10";"5";"0";"0";"25461";"30565";"12";"6";"0";"0";"50940";"30567";"6";"2";"0";"0"
"";"2024-10-24";"16:13:29.861";"36323";"25478";"30584";"12";"8";"0";"0";"17356";"30565";"20";"17";"0";"0";"30557";"30567";"10";"5";"0";"0";"25464";"30569";"12";"7";"0";"0";"50946";"30571";"6";"2";"0";"0"
"";"2024-10-24";"16:13:29.931";"36393";"25482";"30589";"12";"7";"0";"0";"17359";"30571";"19";"18";"0";"0";"30564";"30574";"10";"5";"0";"0";"25470";"30576";"12";"8";"0";"0";"50958";"30578";"6";"2";"0";"0"
"";"2024-10-24";"16:13:29.977";"36439";"25487";"30595";"12";"9";"0";"0";"17362";"30576";"17";"17";"0";"0";"30569";"30579";"10";"6";"0";"0";"25474";"30581";"12";"8";"0";"0";"50966";"30583";"6";"3";"0";"0"
"";"2024-10-24";"16:13:30.026";"36488";"25491";"30600";"12";"7";"0";"0";"17365";"30582";"19";"18";"0";"0";"30574";"30584";"10";"7";"0";"0";"25478";"30585";"12";"6";"0";"0";"50974";"30588";"6";"3";"0";"0"
"";"2024-10-24";"16:13:30.075";"36537";"25495";"30604";"12";"8";"0";"0";"17367";"30586";"17";"16";"0";"0";"30578";"30588";"10";"6";"0";"0";"25482";"30590";"12";"8";"0";"0";"50982";"30592";"6";"2";"0";"0"
"";"2024-10-24";"16:13:30.123";"36585";"25499";"30609";"12";"9";"0";"0";"17370";"30592";"21";"22";"0";"0";"30584";"30594";"10";"7";"0";"0";"25486";"30595";"12";"8";"0";"0";"50990";"30597";"6";"2";"0";"0"
"";"2024-10-24";"16:13:30.184";"36646";"25503";"30614";"12";"8";"0";"0";"17372";"30596";"22";"17";"0";"0";"30589";"30599";"10";"5";"0";"0";"25491";"30601";"12";"7";"0";"0";"51000";"30603";"6";"2";"0";"0"
"";"2024-10-24";"16:13:30.243";"36705";"25509";"30621";"12";"7";"0";"0";"17376";"30604";"19";"19";"0";"0";"30596";"30606";"10";"5";"0";"0";"25496";"30607";"12";"7";"0";"0";"51010";"30609";"6";"2";"0";"0"
"";"2024-10-24";"16:13:30.314";"36776";"25514";"30627";"12";"9";"0";"0";"17379";"30610";"20";"19";"0";"0";"30602";"30612";"10";"5";"0";"0";"25502";"30614";"12";"7";"0";"0";"51022";"30616";"6";"3";"0";"0"
"";"2024-10-24";"16:13:30.363";"36825";"25519";"30633";"12";"10";"0";"0";"17382";"30615";"19";"19";"0";"0";"30608";"30618";"10";"5";"0";"0";"25506";"30619";"12";"7";"0";"0";"51030";"30621";"6";"2";"0";"0"
"";"2024-10-24";"16:13:30.399";"36861";"25523";"30638";"12";"8";"0";"0";"17384";"30619";"20";"18";"0";"0";"30611";"30621";"10";"6";"0";"0";"25509";"30623";"12";"8";"0";"0";"51036";"30625";"6";"2";"0";"0"
"";"2024-10-24";"16:13:30.457";"36919";"25527";"30643";"12";"7";"0";"0";"17387";"30625";"19";"18";"0";"0";"30617";"30627";"10";"6";"0";"0";"25514";"30629";"12";"6";"0";"0";"51046";"30631";"6";"2";"0";"0"
"";"2024-10-24";"16:13:30.519";"36981";"25531";"30648";"12";"8";"0";"0";"17390";"30630";"17";"17";"0";"0";"30623";"30633";"10";"4";"0";"0";"25519";"30635";"12";"7";"0";"0";"51056";"30637";"6";"2";"0";"0"
"";"2024-10-24";"16:13:30.578";"37040";"25537";"30655";"12";"8";"0";"0";"17393";"30636";"19";"18";"0";"0";"30629";"30639";"10";"5";"0";"0";"25524";"30641";"12";"8";"0";"0";"51066";"30643";"6";"2";"0";"0"
"";"2024-10-24";"16:13:30.626";"37088";"25541";"30660";"12";"8";"0";"0";"17396";"30642";"18";"18";"0";"0";"30634";"30644";"10";"7";"0";"0";"25528";"30645";"12";"6";"0";"0";"51074";"30648";"6";"3";"0";"0"
"";"2024-10-24";"16:13:30.674";"37136";"25545";"30664";"12";"8";"0";"0";"17399";"30647";"20";"19";"0";"0";"30639";"30649";"10";"6";"0";"0";"25532";"30650";"12";"7";"0";"0";"51082";"30652";"6";"2";"0";"0"
"";"2024-10-24";"16:13:30.723";"37185";"25549";"30669";"12";"8";"0";"0";"17401";"30651";"18";"17";"0";"0";"30643";"30653";"10";"6";"0";"0";"25536";"30655";"12";"8";"0";"0";"51090";"30657";"6";"2";"0";"0"
"";"2024-10-24";"16:13:30.781";"37243";"25554";"30675";"12";"7";"0";"0";"17405";"30658";"18";"17";"0";"0";"30650";"30660";"10";"5";"0";"0";"25541";"30661";"12";"7";"0";"0";"51100";"30663";"6";"3";"0";"0"
"";"2024-10-24";"16:13:30.832";"37294";"25558";"30680";"12";"8";"0";"0";"17407";"30662";"17";"16";"0";"0";"30654";"30664";"10";"7";"0";"0";"25545";"30666";"12";"8";"0";"0";"51108";"30668";"6";"2";"0";"0"
"";"2024-10-24";"16:13:30.889";"37351";"25563";"30686";"12";"7";"0";"0";"17410";"30668";"19";"18";"0";"0";"30660";"30670";"10";"5";"0";"0";"25550";"30672";"12";"8";"0";"0";"51118";"30674";"6";"2";"0";"0"
"";"2024-10-24";"16:13:30.939";"37401";"25567";"30691";"12";"8";"0";"0";"17413";"30673";"18";"17";"0";"0";"30665";"30675";"10";"8";"0";"0";"25554";"30677";"12";"7";"0";"0";"51126";"30679";"6";"2";"0";"0"
"";"2024-10-24";"16:13:31.000";"37462";"25572";"30697";"12";"7";"0";"0";"17416";"30678";"18";"18";"0";"0";"30671";"30681";"10";"5";"0";"0";"25559";"30683";"12";"8";"0";"0";"51136";"30685";"6";"2";"0";"0"
"";"2024-10-24";"16:13:31.071";"37533";"25577";"30703";"12";"8";"0";"0";"17420";"30686";"19";"17";"0";"0";"30678";"30688";"10";"6";"0";"0";"25565";"30690";"12";"7";"0";"0";"51148";"30692";"6";"3";"0";"0"
"";"2024-10-24";"16:13:31.129";"37591";"25582";"30709";"12";"8";"0";"0";"17423";"30691";"18";"17";"0";"0";"30684";"30694";"10";"6";"0";"0";"25570";"30696";"12";"8";"0";"0";"51158";"30698";"6";"2";"0";"0"
"";"2024-10-24";"16:13:31.177";"37639";"25587";"30715";"12";"9";"0";"0";"17426";"30697";"20";"20";"0";"0";"30689";"30699";"10";"7";"0";"0";"25574";"30701";"12";"7";"0";"0";"51166";"30703";"6";"2";"0";"0"
"";"2024-10-24";"16:13:31.227";"37689";"25591";"30720";"12";"9";"0";"0";"17429";"30702";"20";"19";"0";"0";"30694";"30704";"10";"8";"0";"0";"25578";"30705";"12";"7";"0";"0";"51174";"30708";"6";"2";"0";"0"
"";"2024-10-24";"16:13:31.265";"37727";"25595";"30724";"12";"8";"0";"0";"17431";"30706";"18";"17";"0";"0";"30698";"30708";"10";"7";"0";"0";"25581";"30709";"12";"7";"0";"0";"51180";"30711";"6";"2";"0";"0"
"";"2024-10-24";"16:13:31.336";"37798";"25599";"30729";"12";"8";"0";"0";"17434";"30712";"19";"18";"0";"0";"30705";"30715";"10";"7";"0";"0";"25587";"30716";"12";"8";"0";"0";"51192";"30718";"6";"2";"0";"0"
"";"2024-10-24";"16:13:31.394";"37856";"25605";"30736";"12";"8";"0";"0";"17438";"30719";"19";"18";"0";"0";"30711";"30721";"10";"6";"0";"0";"25592";"30722";"12";"7";"0";"0";"51202";"30724";"6";"2";"0";"0"
"";"2024-10-24";"16:13:31.443";"37905";"25609";"30741";"12";"8";"0";"0";"17440";"30723";"18";"17";"0";"0";"30715";"30725";"10";"7";"0";"0";"25596";"30727";"12";"8";"0";"0";"51210";"30729";"6";"2";"0";"0"
"";"2024-10-24";"16:13:31.489";"37951";"25613";"30746";"12";"8";"0";"0";"17443";"30728";"20";"19";"0";"0";"30720";"30730";"10";"7";"0";"0";"25600";"30732";"12";"8";"0";"0";"51218";"30734";"6";"2";"0";"0"
"";"2024-10-24";"16:13:31.550";"38012";"25617";"30751";"12";"9";"0";"0";"17446";"30734";"18";"18";"0";"0";"30726";"30736";"10";"5";"0";"0";"25605";"30738";"12";"7";"0";"0";"51228";"30740";"6";"2";"0";"0"
"";"2024-10-24";"16:13:31.599";"38061";"25622";"30757";"12";"7";"0";"0";"17449";"30739";"18";"17";"0";"0";"30731";"30741";"10";"7";"0";"0";"25609";"30743";"12";"7";"0";"0";"51236";"30745";"6";"2";"0";"0"
"";"2024-10-24";"16:13:31.660";"38122";"25627";"30763";"12";"8";"0";"0";"17452";"30744";"18";"18";"0";"0";"30737";"30747";"10";"6";"0";"0";"25614";"30749";"12";"9";"0";"0";"51246";"30751";"6";"2";"0";"0"
